20,24,661,503,21,103,50,-1,-1,-1,-1
20,17,1435,542,30,86,37,-1,-1,-1,-1
20,19,1555,535,24,68,33,-1,-1,-1,-1
20,6,0,569,39,203,32,-1,-1,-1,-1
20,21,1652,589,64,137,55,-1,-1,-1,-1
20,22,1754,584,58,148,71,-1,-1,-1,-1
20,9,82,606,60,220,43,-1,-1,-1,-1
21,2,475,538,37,104,38,-1,-1,-1,-1
21,23,537,530,26,108,26,-1,-1,-1,-1
21,15,613,521,24,86,31,-1,-1,-1,-1
21,24,660,506,21,101,52,-1,-1,-1,-1
21,17,1437,541,31,88,40,-1,-1,-1,-1
21,19,1559,537,24,66,31,-1,-1,-1,-1
21,21,1654,590,66,138,44,-1,-1,-1,-1
21,22,1684,596,70,130,31,-1,-1,-1,-1
21,25,1760,586,59,148,72,-1,-1,-1,-1
21,9,68,613,62,208,42,-1,-1,-1,-1
22,2,474,537,37,109,36,-1,-1,-1,-1
22,23,538,531,25,108,24,-1,-1,-1,-1
22,15,615,525,24,84,30,-1,-1,-1,-1
22,24,659,508,22,101,53,-1,-1,-1,-1
22,17,1438,543,32,83,38,-1,-1,-1,-1
22,19,1564,537,23,65,28,-1,-1,-1,-1
22,22,1676,595,62,138,57,-1,-1,-1,-1
22,25,1768,589,61,146,71,-1,-1,-1,-1
22,9,58,620,66,201,45,-1,-1,-1,-1
23,2,474,538,38,117,41,-1,-1,-1,-1
23,23,539,534,25,105,24,-1,-1,-1,-1
23,15,617,529,24,82,29,-1,-1,-1,-1
23,24,659,511,22,101,55,-1,-1,-1,-1
23,17,1438,543,33,80,33,-1,-1,-1,-1
23,19,1567,535,23,65,28,-1,-1,-1,-1
23,22,1680,591,58,151,78,-1,-1,-1,-1
23,25,1779,588,62,146,73,-1,-1,-1,-1
23,9,49,628,71,198,51,-1,-1,-1,-1
24,2,473,541,37,119,38,-1,-1,-1,-1
24,23,541,537,24,102,24,-1,-1,-1,-1
24,15,617,531,25,82,29,-1,-1,-1,-1
24,24,659,514,23,100,55,-1,-1,-1,-1
24,17,1437,546,34,76,28,-1,-1,-1,-1
24,19,1507,533,31,58,25,-1,-1,-1,-1
24,14,1571,537,23,64,26,-1,-1,-1,-1
24,22,1687,591,61,158,75,-1,-1,-1,-1
24,25,1791,590,64,148,73,-1,-1,-1,-1
24,9,38,628,87,185,26,-1,-1,-1,-1
25,2,469,545,38,114,32,-1,-1,-1,-1
25,23,543,538,23,98,25,-1,-1,-1,-1
25,15,616,533,25,82,30,-1,-1,-1,-1
25,24,659,516,23,100,55,-1,-1,-1,-1
25,17,1438,546,36,80,33,-1,-1,-1,-1
25,19,1510,535,32,61,27,-1,-1,-1,-1
25,14,1575,538,23,63,24,-1,-1,-1,-1
25,22,1694,595,68,156,70,-1,-1,-1,-1
25,25,1801,590,66,155,75,-1,-1,-1,-1
26,2,464,548,37,106,24,-1,-1,-1,-1
26,23,545,539,23,94,26,-1,-1,-1,-1
26,15,613,533,25,85,31,-1,-1,-1,-1
26,24,659,520,23,97,52,-1,-1,-1,-1
26,17,1440,547,37,86,40,-1,-1,-1,-1
26,19,1514,539,30,62,27,-1,-1,-1,-1
26,22,1703,602,68,152,67,-1,-1,-1,-1
26,25,1802,598,68,149,60,-1,-1,-1,-1
27,23,546,539,23,92,28,-1,-1,-1,-1
27,15,611,535,26,83,32,-1,-1,-1,-1
27,24,659,524,25,92,49,-1,-1,-1,-1
27,17,1442,545,38,91,45,-1,-1,-1,-1
27,19,1520,537,29,69,30,-1,-1,-1,-1
27,2,475,567,34,104,27,-1,-1,-1,-1
27,22,1713,603,65,152,66,-1,-1,-1,-1
27,25,1822,598,64,149,46,-1,-1,-1,-1
28,23,547,539,22,91,28,-1,-1,-1,-1
28,15,611,535,25,86,33,-1,-1,-1,-1
28,24,660,529,25,86,43,-1,-1,-1,-1
28,17,1440,549,39,84,38,-1,-1,-1,-1
28,19,1524,540,27,76,30,-1,-1,-1,-1
28,2,472,565,35,109,26,-1,-1,-1,-1
28,22,1721,607,63,147,47,-1,-1,-1,-1
28,25,1825,605,63,143,53,-1,-1,-1,-1
29,15,610,535,25,87,33,-1,-1,-1,-1
29,24,662,532,24,82,35,-1,-1,-1,-1
29,17,1438,552,37,74,27,-1,-1,-1,-1
29,19,1520,544,26,83,24,-1,-1,-1,-1
29,2,467,564,36,113,29,-1,-1,-1,-1
29,22,1729,617,63,154,56,-1,-1,-1,-1
29,25,1827,612,68,171,54,-1,-1,-1,-1
30,15,609,538,26,89,30,-1,-1,-1,-1
30,24,662,536,25,82,31,-1,-1,-1,-1
30,2,465,564,37,122,31,-1,-1,-1,-1
30,22,1730,622,66,152,49,-1,-1,-1,-1
30,25,1756,627,76,150,25,-1,-1,-1,-1
30,29,1837,617,64,167,66,-1,-1,-1,-1
31,15,608,544,26,88,28,-1,-1,-1,-1
31,24,662,539,25,84,31,-1,-1,-1,-1
31,2,462,564,37,126,33,-1,-1,-1,-1
31,30,1473,581,25,86,28,-1,-1,-1,-1
31,25,1749,626,71,157,47,-1,-1,-1,-1
31,29,1851,623,60,164,63,-1,-1,-1,-1
32,15,610,548,24,84,26,-1,-1,-1,-1
32,24,663,542,29,83,34,-1,-1,-1,-1
32,2,463,562,35,128,30,-1,-1,-1,-1
32,30,1475,584,25,81,24,-1,-1,-1,-1
32,25,1752,625,71,158,66,-1,-1,-1,-1
32,29,1865,625,54,162,60,-1,-1,-1,-1
33,15,610,546,25,86,27,-1,-1,-1,-1
33,24,670,545,35,74,27,-1,-1,-1,-1
33,2,462,559,34,127,29,-1,-1,-1,-1
33,25,1759,622,69,158,69,-1,-1,-1,-1
33,29,1876,622,43,172,55,-1,-1,-1,-1
34,15,611,539,25,87,26,-1,-1,-1,-1
34,32,816,523,18,49,24,-1,-1,-1,-1
34,17,1476,546,30,101,34,-1,-1,-1,-1
34,2,462,560,32,121,26,-1,-1,-1,-1
34,25,1772,620,68,156,69,-1,-1,-1,-1
34,29,1880,611,39,193,41,-1,-1,-1,-1
35,15,611,536,26,86,24,-1,-1,-1,-1
35,17,1477,547,30,98,37,-1,-1,-1,-1
35,36,1566,525,27,82,26,-1,-1,-1,-1
35,37,1619,548,23,80,31,-1,-1,-1,-1
35,25,1785,620,67,158,69,-1,-1,-1,-1
36,38,392,543,28,107,25,-1,-1,-1,-1
36,2,460,536,31,133,24,-1,-1,-1,-1
36,15,612,535,27,81,25,-1,-1,-1,-1
36,17,1478,547,31,95,37,-1,-1,-1,-1
36,36,1567,518,28,84,34,-1,-1,-1,-1
36,37,1621,550,23,78,34,-1,-1,-1,-1
36,25,1795,620,70,163,68,-1,-1,-1,-1
37,38,387,544,27,105,27,-1,-1,-1,-1
37,2,460,535,31,132,26,-1,-1,-1,-1
37,15,611,535,29,79,26,-1,-1,-1,-1
37,24,667,533,41,67,35,-1,-1,-1,-1
37,17,1480,545,31,96,37,-1,-1,-1,-1
37,36,1570,514,28,83,36,-1,-1,-1,-1
37,37,1625,548,24,75,32,-1,-1,-1,-1
37,25,1798,619,75,166,62,-1,-1,-1,-1
38,38,384,540,27,106,28,-1,-1,-1,-1
38,2,460,530,31,136,27,-1,-1,-1,-1
38,15,613,532,30,79,24,-1,-1,-1,-1
38,24,660,528,35,75,46,-1,-1,-1,-1
38,17,1483,545,32,101,39,-1,-1,-1,-1
38,36,1576,512,29,83,35,-1,-1,-1,-1
38,37,1629,547,25,74,30,-1,-1,-1,-1
38,25,1817,620,74,172,59,-1,-1,-1,-1
39,38,383,539,27,102,25,-1,-1,-1,-1
39,2,461,527,32,134,25,-1,-1,-1,-1
39,24,656,526,29,79,48,-1,-1,-1,-1
39,17,1488,545,34,108,43,-1,-1,-1,-1
39,36,1580,514,29,79,35,-1,-1,-1,-1
39,37,1632,543,26,75,28,-1,-1,-1,-1
39,25,1821,623,76,171,77,-1,-1,-1,-1
40,37,1565,500,20,52,24,-1,-1,-1,-1
40,24,656,524,23,81,48,-1,-1,-1,-1
40,17,1494,549,34,109,43,-1,-1,-1,-1
40,36,1584,516,28,78,35,-1,-1,-1,-1
40,39,1635,543,26,74,26,-1,-1,-1,-1
40,25,1832,629,74,174,75,-1,-1,-1,-1
41,37,1564,500,20,52,24,-1,-1,-1,-1
41,24,657,523,21,81,44,-1,-1,-1,-1
41,17,1501,550,35,107,42,-1,-1,-1,-1
41,36,1584,517,27,77,31,-1,-1,-1,-1
41,39,1638,544,25,72,24,-1,-1,-1,-1
41,25,1848,629,67,181,72,-1,-1,-1,-1
42,24,657,521,21,83,44,-1,-1,-1,-1
42,17,1508,552,33,102,39,-1,-1,-1,-1
42,36,1582,519,26,76,27,-1,-1,-1,-1
42,25,1863,632,56,191,66,-1,-1,-1,-1
43,24,657,522,21,82,35,-1,-1,-1,-1
43,17,1513,552,32,99,37,-1,-1,-1,-1
43,25,1874,630,45,198,63,-1,-1,-1,-1
44,38,352,525,27,126,29,-1,-1,-1,-1
44,24,658,525,20,79,27,-1,-1,-1,-1
44,17,1516,576,31,90,36,-1,-1,-1,-1
44,25,1880,622,39,214,45,-1,-1,-1,-1
45,38,352,525,27,128,35,-1,-1,-1,-1
45,17,1519,571,34,102,44,-1,-1,-1,-1
46,38,351,529,28,121,38,-1,-1,-1,-1
46,17,1523,566,34,113,53,-1,-1,-1,-1
47,38,349,535,28,114,35,-1,-1,-1,-1
47,41,402,535,29,127,26,-1,-1,-1,-1
47,17,1527,570,33,108,47,-1,-1,-1,-1
48,38,347,542,28,105,35,-1,-1,-1,-1
48,41,405,537,31,128,31,-1,-1,-1,-1
48,2,449,576,29,94,29,-1,-1,-1,-1
48,17,1529,579,31,97,33,-1,-1,-1,-1
49,38,345,547,27,101,30,-1,-1,-1,-1
49,41,410,538,31,129,38,-1,-1,-1,-1
49,2,446,574,31,98,36,-1,-1,-1,-1
49,17,1539,573,36,116,48,-1,-1,-1,-1
50,41,412,539,30,126,41,-1,-1,-1,-1
50,17,1640,542,24,89,25,-1,-1,-1,-1
50,38,334,553,29,138,43,-1,-1,-1,-1
50,2,446,573,31,99,37,-1,-1,-1,-1
50,43,1539,571,38,122,50,-1,-1,-1,-1
51,17,1637,538,25,93,34,-1,-1,-1,-1
51,38,333,553,29,138,44,-1,-1,-1,-1
51,41,406,558,32,127,38,-1,-1,-1,-1
51,2,445,570,32,104,39,-1,-1,-1,-1
51,43,1542,572,37,122,51,-1,-1,-1,-1
52,17,1640,538,25,94,40,-1,-1,-1,-1
52,38,333,555,28,134,44,-1,-1,-1,-1
52,41,403,558,33,128,39,-1,-1,-1,-1
52,2,445,567,32,109,39,-1,-1,-1,-1
52,43,1544,568,52,142,48,-1,-1,-1,-1
53,41,478,548,29,89,24,-1,-1,-1,-1
53,17,1647,539,24,88,41,-1,-1,-1,-1
53,38,330,553,29,136,43,-1,-1,-1,-1
53,2,400,556,34,132,41,-1,-1,-1,-1
53,45,444,564,34,114,35,-1,-1,-1,-1
53,43,1547,568,53,142,56,-1,-1,-1,-1
54,41,478,549,28,86,25,-1,-1,-1,-1
54,17,1654,540,25,86,42,-1,-1,-1,-1
54,38,327,554,29,133,42,-1,-1,-1,-1
54,2,397,559,35,127,38,-1,-1,-1,-1
54,46,445,566,33,109,28,-1,-1,-1,-1
54,43,1551,567,53,142,57,-1,-1,-1,-1
55,41,474,549,29,87,24,-1,-1,-1,-1
55,17,1659,539,26,88,47,-1,-1,-1,-1
55,38,323,557,30,128,41,-1,-1,-1,-1
55,2,396,557,35,131,38,-1,-1,-1,-1
55,46,445,568,31,104,25,-1,-1,-1,-1
55,43,1555,567,53,141,58,-1,-1,-1,-1
56,41,554,553,27,71,24,-1,-1,-1,-1
56,17,1661,534,28,98,52,-1,-1,-1,-1
56,38,320,563,30,120,39,-1,-1,-1,-1
56,2,393,557,36,131,39,-1,-1,-1,-1
56,47,443,568,31,104,24,-1,-1,-1,-1
56,43,1561,567,53,141,59,-1,-1,-1,-1
57,41,553,552,28,75,26,-1,-1,-1,-1
57,17,1662,529,30,103,55,-1,-1,-1,-1
57,38,268,553,35,161,30,-1,-1,-1,-1
57,2,316,566,31,116,35,-1,-1,-1,-1
57,47,392,556,36,131,36,-1,-1,-1,-1
57,43,1567,566,54,144,66,-1,-1,-1,-1
58,47,320,551,33,102,32,-1,-1,-1,-1
58,41,550,550,28,76,25,-1,-1,-1,-1
58,17,1663,522,32,109,59,-1,-1,-1,-1
58,38,266,543,37,172,42,-1,-1,-1,-1
58,2,392,560,35,123,29,-1,-1,-1,-1
58,43,1572,566,54,146,64,-1,-1,-1,-1
59,47,317,547,34,111,36,-1,-1,-1,-1
59,2,385,548,33,104,25,-1,-1,-1,-1
59,41,549,548,26,79,24,-1,-1,-1,-1
59,51,612,537,27,93,26,-1,-1,-1,-1
59,17,1666,518,32,109,59,-1,-1,-1,-1
59,38,266,541,34,170,48,-1,-1,-1,-1
59,43,1578,565,52,148,63,-1,-1,-1,-1
60,47,314,548,33,108,33,-1,-1,-1,-1
60,41,548,547,26,79,24,-1,-1,-1,-1
60,51,613,536,26,92,26,-1,-1,-1,-1
60,17,1668,518,33,106,56,-1,-1,-1,-1
60,38,265,546,32,159,40,-1,-1,-1,-1
60,43,1583,566,51,146,59,-1,-1,-1,-1
61,47,312,547,33,109,31,-1,-1,-1,-1
61,41,547,545,26,80,24,-1,-1,-1,-1
61,51,613,535,24,92,27,-1,-1,-1,-1
61,17,1671,519,32,105,53,-1,-1,-1,-1
61,38,265,554,30,142,31,-1,-1,-1,-1
61,43,1587,565,51,145,58,-1,-1,-1,-1
62,41,546,548,28,80,25,-1,-1,-1,-1
62,51,611,537,25,94,27,-1,-1,-1,-1
62,17,1670,522,33,98,41,-1,-1,-1,-1
62,38,265,561,28,132,27,-1,-1,-1,-1
62,47,308,561,33,123,32,-1,-1,-1,-1
62,2,389,558,34,129,24,-1,-1,-1,-1
62,43,1589,563,52,142,47,-1,-1,-1,-1
63,47,312,551,29,102,24,-1,-1,-1,-1
63,41,545,547,28,83,27,-1,-1,-1,-1
63,51,610,537,24,94,28,-1,-1,-1,-1
63,17,1668,530,29,90,28,-1,-1,-1,-1
63,43,1590,563,54,143,39,-1,-1,-1,-1
64,41,473,556,23,75,24,-1,-1,-1,-1
64,51,543,550,29,82,25,-1,-1,-1,-1
64,55,609,540,24,92,26,-1,-1,-1,-1
64,17,1700,529,30,100,37,-1,-1,-1,-1
64,38,265,565,28,129,28,-1,-1,-1,-1
64,56,309,559,31,127,28,-1,-1,-1,-1
64,57,385,557,34,132,24,-1,-1,-1,-1
64,43,1604,562,51,146,59,-1,-1,-1,-1
65,41,472,559,22,72,26,-1,-1,-1,-1
65,51,542,551,28,81,24,-1,-1,-1,-1
65,55,608,541,23,88,25,-1,-1,-1,-1
65,17,1699,530,30,103,43,-1,-1,-1,-1
65,38,263,564,29,130,28,-1,-1,-1,-1
65,56,307,557,30,130,26,-1,-1,-1,-1
65,57,386,555,33,136,25,-1,-1,-1,-1
65,43,1606,564,52,147,70,-1,-1,-1,-1
66,41,469,559,23,74,27,-1,-1,-1,-1
66,55,605,541,24,89,26,-1,-1,-1,-1
66,17,1700,534,29,96,46,-1,-1,-1,-1
66,38,259,563,28,130,26,-1,-1,-1,-1
66,56,311,554,30,135,26,-1,-1,-1,-1
66,57,386,552,34,142,27,-1,-1,-1,-1
66,43,1609,567,55,148,71,-1,-1,-1,-1
67,41,466,559,24,75,28,-1,-1,-1,-1
67,55,603,540,24,92,29,-1,-1,-1,-1
67,17,1700,533,29,93,46,-1,-1,-1,-1
67,38,256,562,29,129,24,-1,-1,-1,-1
67,56,315,554,31,137,24,-1,-1,-1,-1
67,57,386,556,34,136,28,-1,-1,-1,-1
67,43,1612,569,58,147,70,-1,-1,-1,-1
68,41,462,555,24,75,28,-1,-1,-1,-1
68,55,598,539,25,91,31,-1,-1,-1,-1
68,17,1700,537,28,91,48,-1,-1,-1,-1
68,57,386,562,32,121,26,-1,-1,-1,-1
68,43,1618,575,57,148,72,-1,-1,-1,-1
69,41,458,556,26,77,27,-1,-1,-1,-1
69,55,592,538,28,95,36,-1,-1,-1,-1
69,17,1702,536,27,87,47,-1,-1,-1,-1
69,38,252,557,32,135,24,-1,-1,-1,-1
69,57,324,534,36,172,35,-1,-1,-1,-1
69,2,385,563,31,119,30,-1,-1,-1,-1
69,43,1623,576,54,149,74,-1,-1,-1,-1
70,41,456,553,26,80,24,-1,-1,-1,-1
70,55,587,538,29,93,41,-1,-1,-1,-1
70,17,1703,538,26,85,48,-1,-1,-1,-1
70,38,247,556,33,136,27,-1,-1,-1,-1
70,57,325,529,38,180,43,-1,-1,-1,-1
70,2,384,566,30,111,30,-1,-1,-1,-1
70,43,1629,580,52,153,74,-1,-1,-1,-1
71,41,407,549,27,95,27,-1,-1,-1,-1
71,55,583,536,30,98,45,-1,-1,-1,-1
71,17,1704,535,27,85,50,-1,-1,-1,-1
71,38,245,556,33,135,28,-1,-1,-1,-1
71,57,324,534,38,173,46,-1,-1,-1,-1
71,2,382,569,30,107,30,-1,-1,-1,-1
71,43,1632,578,52,156,73,-1,-1,-1,-1
72,41,410,548,28,95,30,-1,-1,-1,-1
72,55,582,535,28,98,46,-1,-1,-1,-1
72,17,1706,536,26,85,50,-1,-1,-1,-1
72,38,243,556,32,133,28,-1,-1,-1,-1
72,2,380,573,30,100,27,-1,-1,-1,-1
72,57,322,552,49,136,48,-1,-1,-1,-1
72,43,1635,578,54,158,72,-1,-1,-1,-1
73,41,411,548,28,95,32,-1,-1,-1,-1
73,55,581,535,28,97,45,-1,-1,-1,-1
73,17,1708,536,27,85,48,-1,-1,-1,-1
73,38,245,553,32,137,24,-1,-1,-1,-1
73,2,376,573,31,100,27,-1,-1,-1,-1
73,57,321,552,50,136,50,-1,-1,-1,-1
73,43,1640,576,54,162,73,-1,-1,-1,-1
74,41,406,549,28,93,28,-1,-1,-1,-1
74,2,478,555,27,78,27,-1,-1,-1,-1
74,55,581,534,27,94,44,-1,-1,-1,-1
74,17,1710,538,27,84,47,-1,-1,-1,-1
74,57,373,570,31,105,29,-1,-1,-1,-1
74,38,316,552,52,134,45,-1,-1,-1,-1
74,43,1644,579,57,162,73,-1,-1,-1,-1
75,41,403,550,27,91,28,-1,-1,-1,-1
75,2,479,554,28,79,33,-1,-1,-1,-1
75,55,582,535,24,90,44,-1,-1,-1,-1
75,17,1711,538,29,82,46,-1,-1,-1,-1
75,57,370,568,33,106,27,-1,-1,-1,-1
75,38,308,552,54,133,41,-1,-1,-1,-1
75,43,1648,581,59,161,74,-1,-1,-1,-1
76,41,399,551,28,88,29,-1,-1,-1,-1
76,2,479,553,28,80,34,-1,-1,-1,-1
76,55,583,535,21,87,37,-1,-1,-1,-1
76,17,1711,538,30,85,49,-1,-1,-1,-1
76,38,298,550,55,135,40,-1,-1,-1,-1
76,43,1651,584,60,161,73,-1,-1,-1,-1
77,41,397,552,29,88,32,-1,-1,-1,-1
77,2,476,552,29,83,32,-1,-1,-1,-1
77,17,1711,538,31,86,49,-1,-1,-1,-1
77,63,186,554,39,143,28,-1,-1,-1,-1
77,38,293,548,55,139,38,-1,-1,-1,-1
77,43,1654,585,60,162,74,-1,-1,-1,-1
78,41,392,553,28,85,32,-1,-1,-1,-1
78,2,472,552,30,86,27,-1,-1,-1,-1
78,17,1711,538,31,88,50,-1,-1,-1,-1
78,63,182,557,39,138,36,-1,-1,-1,-1
78,38,294,548,53,139,36,-1,-1,-1,-1
78,43,1657,586,60,162,75,-1,-1,-1,-1
79,41,388,555,27,84,33,-1,-1,-1,-1
