3,-1,1135.6,90.571,148.29,446.86,-0.070842,-1,-1,-1
3,-1,807.14,135.36,73.643,222.93,-0.093251,-1,-1,-1
3,-1,513.16,40.397,97.492,294.47,-0.12618,-1,-1,-1
3,-1,1345,353,159,479,-0.1507,-1,-1,-1
3,-1,689.79,195.94,63.98,193.94,-0.18145,-1,-1,-1
3,-1,1081.3,189.63,84.742,256.23,-0.21179,-1,-1,-1
3,-1,46.255,182.02,225.27,677.82,-0.22361,-1,-1,-1
3,-1,193,65,159,479,-0.25433,-1,-1,-1
3,-1,1584.4,127.67,104.56,315.68,-0.30359,-1,-1,-1
3,-1,1561.5,309.67,41.871,127.61,-0.3069,-1,-1,-1
3,-1,1533.2,112.43,138.29,416.86,-0.31124,-1,-1,-1
3,-1,1372.9,189.63,84.742,256.23,-0.32249,-1,-1,-1
3,-1,1576.9,197.98,195.98,589.95,-0.33199,-1,-1,-1
3,-1,1458.7,40.397,195.98,589.95,-0.38514,-1,-1,-1
4,-1,97,545,79,239,3.1559,-1,-1,-1
4,-1,378.26,395.41,84.742,256.23,3.1122,-1,-1,-1
4,-1,1092.3,207.14,59.629,180.89,2.3499,-1,-1,-1
4,-1,1630.7,251.72,68.644,207.93,2.1193,-1,-1,-1
4,-1,1728.2,460.65,68.644,207.93,2.1021,-1,-1,-1
4,-1,792.96,148.08,55.569,168.71,2.0398,-1,-1,-1
4,-1,533.84,143.96,63.98,193.94,1.7869,-1,-1,-1
4,-1,351.89,91.972,63.98,193.94,1.2836,-1,-1,-1
4,-1,871.73,117.96,63.98,193.94,1.2626,-1,-1,-1
4,-1,1043.8,134.38,59.629,180.89,1.0654,-1,-1,-1
4,-1,498.8,136.76,55.569,168.71,0.97494,-1,-1,-1
4,-1,1377,561,79,239,0.84319,-1,-1,-1
4,-1,234.93,78.976,63.98,193.94,0.79974,-1,-1,-1
4,-1,910.43,122.26,59.629,180.89,0.72495,-1,-1,-1
4,-1,1444,243.51,59.629,180.89,0.66936,-1,-1,-1
4,-1,219.26,401.15,59.629,180.89,0.63222,-1,-1,-1
4,-1,412.69,96.005,51.78,157.34,0.55872,-1,-1,-1
4,-1,241,353,79,239,0.46463,-1,-1,-1
4,-1,1794.5,195.94,63.98,193.94,0.34661,-1,-1,-1
4,-1,283.84,125.45,55.569,168.71,0.27884,-1,-1,-1
4,-1,1407.6,195.01,59.629,180.89,0.20593,-1,-1,-1
4,-1,1488.2,69.944,48.246,146.74,0.13623,-1,-1,-1
4,-1,541.17,61.019,41.871,127.61,0.083661,-1,-1,-1
4,-1,689.79,195.94,63.98,193.94,0.083469,-1,-1,-1
4,-1,296.57,43.224,210.12,632.36,0.057335,-1,-1,-1
4,-1,203.17,74.517,90.896,274.69,0.026197,-1,-1,-1
4,-1,1064.2,138.19,84.742,256.23,-0.011714,-1,-1,-1
4,-1,1115.3,196,68.644,207.93,-0.071633,-1,-1,-1
4,-1,1409,513,159,479,-0.073576,-1,-1,-1
4,-1,1132.8,35.297,170.48,513.45,-0.086321,-1,-1,-1
4,-1,807.14,135.36,73.643,222.93,-0.11866,-1,-1,-1
4,-1,532.6,52.445,84.742,256.23,-0.1561,-1,-1,-1
4,-1,1345,353,159,479,-0.19411,-1,-1,-1
4,-1,497,41,39,119,-0.19702,-1,-1,-1
4,-1,1584.4,127.67,104.56,315.68,-0.24438,-1,-1,-1
4,-1,85.449,212.12,210.12,632.36,-0.27791,-1,-1,-1
4,-1,782.15,338.79,51.78,157.34,-0.33172,-1,-1,-1
4,-1,193,65,159,479,-0.33491,-1,-1,-1
4,-1,1372.9,189.63,84.742,256.23,-0.41696,-1,-1,-1
4,-1,1553.6,254.78,73.643,222.93,-0.42827,-1,-1,-1
4,-1,1458.7,40.397,195.98,589.95,-0.47367,-1,-1,-1
5,-1,378.26,395.41,84.742,256.23,3.1366,-1,-1,-1
5,-1,97,545,79,239,3.0491,-1,-1,-1
5,-1,534.53,146.51,59.629,180.89,2.1346,-1,-1,-1
5,-1,1728.2,460.65,68.644,207.93,2.1136,-1,-1,-1
5,-1,792.96,148.08,55.569,168.71,2.0107,-1,-1,-1
5,-1,1092.3,207.14,59.629,180.89,1.7616,-1,-1,-1
5,-1,352.65,98.006,59.629,180.89,1.6899,-1,-1,-1
5,-1,1625.5,247.92,63.98,193.94,1.5308,-1,-1,-1
5,-1,874.05,122.26,59.629,180.89,1.2828,-1,-1,-1
5,-1,494.85,117.96,63.98,193.94,1.2234,-1,-1,-1
5,-1,1444,243.51,59.629,180.89,1.1489,-1,-1,-1
5,-1,1040.7,130.96,63.98,193.94,1.0863,-1,-1,-1
5,-1,908.82,127.67,51.78,157.34,1.0605,-1,-1,-1
5,-1,241,353,79,239,0.85704,-1,-1,-1
5,-1,1372.9,549.75,84.742,256.23,0.83186,-1,-1,-1
5,-1,215.96,125.45,55.569,168.71,0.67372,-1,-1,-1
5,-1,234.93,78.976,63.98,193.94,0.62262,-1,-1,-1
5,-1,1807.4,195.94,63.98,193.94,0.42499,-1,-1,-1
5,-1,391.01,56.715,68.644,207.93,0.41358,-1,-1,-1
5,-1,1488.2,69.944,48.246,146.74,0.29048,-1,-1,-1
5,-1,286.01,127.67,51.78,157.34,0.22416,-1,-1,-1
5,-1,1336,849.53,27.284,83.853,0.20947,-1,-1,-1
5,-1,532.6,52.445,84.742,256.23,0.16283,-1,-1,-1
5,-1,1064.2,138.19,84.742,256.23,0.016687,-1,-1,-1
5,-1,689.79,195.94,63.98,193.94,0.012406,-1,-1,-1
5,-1,207.14,401.15,59.629,180.89,0.00057355,-1,-1,-1
5,-1,1409,513,159,479,-0.0067413,-1,-1,-1
5,-1,489.73,35.297,41.871,127.61,-0.0080267,-1,-1,-1
5,-1,1403.9,193.33,55.569,168.71,-0.034305,-1,-1,-1
5,-1,296.57,43.224,210.12,632.36,-0.039439,-1,-1,-1
5,-1,203.17,74.517,90.896,274.69,-0.070607,-1,-1,-1
5,-1,1338.6,343.97,170.48,513.45,-0.10323,-1,-1,-1
5,-1,1104.1,40.397,195.98,589.95,-0.1263,-1,-1,-1
5,-1,43.224,212.12,210.12,632.36,-0.12988,-1,-1,-1
5,-1,807.14,135.36,73.643,222.93,-0.1527,-1,-1,-1
5,-1,196,84.573,138.29,416.86,-0.35812,-1,-1,-1
5,-1,1547.1,237.79,68.644,207.93,-0.37041,-1,-1,-1
5,-1,1458.7,40.397,195.98,589.95,-0.38192,-1,-1,-1
5,-1,1361.1,166.41,90.896,274.69,-0.41598,-1,-1,-1
5,-1,1636,621.5,48.246,146.74,-0.44258,-1,-1,-1
6,-1,378.26,395.41,84.742,256.23,3.4073,-1,-1,-1
6,-1,97,545,79,239,3.1511,-1,-1,-1
6,-1,534.53,146.51,59.629,180.89,2.3009,-1,-1,-1
6,-1,792.96,148.08,55.569,168.71,2.23,-1,-1,-1
6,-1,1625.8,255.64,59.629,180.89,1.8655,-1,-1,-1
6,-1,1729.5,455.86,63.98,193.94,1.6762,-1,-1,-1
6,-1,351.89,91.972,63.98,193.94,1.6509,-1,-1,-1
6,-1,1092.3,207.14,59.629,180.89,1.5159,-1,-1,-1
6,-1,498.8,136.76,55.569,168.71,1.4578,-1,-1,-1
6,-1,1444,243.51,59.629,180.89,1.0963,-1,-1,-1
6,-1,884.73,117.96,63.98,193.94,1.0715,-1,-1,-1
6,-1,1377,561,79,239,0.94548,-1,-1,-1
6,-1,1040.7,130.96,63.98,193.94,0.89283,-1,-1,-1
6,-1,215.96,125.45,55.569,168.71,0.88325,-1,-1,-1
6,-1,241,353,79,239,0.78361,-1,-1,-1
6,-1,283.84,125.45,55.569,168.71,0.68852,-1,-1,-1
6,-1,412.69,96.005,51.78,157.34,0.49814,-1,-1,-1
6,-1,234.93,78.976,63.98,193.94,0.42628,-1,-1,-1
6,-1,1409,513,159,479,0.21682,-1,-1,-1
6,-1,699.41,203.17,44.948,136.84,0.15734,-1,-1,-1
6,-1,1048.6,129.65,90.896,274.69,0.13638,-1,-1,-1
6,-1,532.6,52.445,84.742,256.23,0.13505,-1,-1,-1
6,-1,807.14,135.36,73.643,222.93,0.099689,-1,-1,-1
6,-1,1710.3,423.72,90.896,274.69,0.019398,-1,-1,-1
6,-1,43.224,212.12,210.12,632.36,-0.013402,-1,-1,-1
6,-1,1807.7,207.14,59.629,180.89,-0.047025,-1,-1,-1
6,-1,489.73,35.297,41.871,127.61,-0.071334,-1,-1,-1
6,-1,486.58,22.112,104.56,315.68,-0.088573,-1,-1,-1
6,-1,1338.6,343.97,170.48,513.45,-0.13947,-1,-1,-1
6,-1,689.79,195.94,63.98,193.94,-0.14004,-1,-1,-1
6,-1,316.17,40.397,195.98,589.95,-0.15343,-1,-1,-1
6,-1,206.78,86.742,84.742,256.23,-0.17375,-1,-1,-1
6,-1,1135.6,90.571,148.29,446.86,-0.18103,-1,-1,-1
6,-1,196,84.573,138.29,416.86,-0.22442,-1,-1,-1
6,-1,1488.2,69.944,48.246,146.74,-0.24157,-1,-1,-1
6,-1,791.3,359.39,44.948,136.84,-0.28334,-1,-1,-1
6,-1,1636,621.5,48.246,146.74,-0.34621,-1,-1,-1
6,-1,1403.9,193.33,55.569,168.71,-0.35288,-1,-1,-1
6,-1,1584.4,127.67,104.56,315.68,-0.42537,-1,-1,-1
6,-1,1553.1,255.64,59.629,180.89,-0.43245,-1,-1,-1
6,-1,1521.1,254.35,104.56,315.68,-0.494,-1,-1,-1
7,-1,97,545,79,239,3.0982,-1,-1,-1
7,-1,378.26,395.41,84.742,256.23,2.9946,-1,-1,-1
7,-1,534.53,146.51,59.629,180.89,2.3654,-1,-1,-1
7,-1,792.96,148.08,55.569,168.71,1.9594,-1,-1,-1
7,-1,1728.2,460.65,68.644,207.93,1.6845,-1,-1,-1
7,-1,1625.8,255.64,59.629,180.89,1.5592,-1,-1,-1
7,-1,498.8,136.76,55.569,168.71,1.5413,-1,-1,-1
7,-1,351.89,91.972,63.98,193.94,1.2634,-1,-1,-1
7,-1,884.73,117.96,63.98,193.94,1.0218,-1,-1,-1
7,-1,1092.3,207.14,59.629,180.89,0.86129,-1,-1,-1
7,-1,239.86,359.28,73.643,222.93,0.78131,-1,-1,-1
7,-1,286.01,127.67,51.78,157.34,0.69181,-1,-1,-1
7,-1,1377,561,79,239,0.64266,-1,-1,-1
7,-1,222.68,127.67,51.78,157.34,0.60835,-1,-1,-1
7,-1,421.14,121.04,41.871,127.61,0.57853,-1,-1,-1
7,-1,1040.7,130.96,63.98,193.94,0.50598,-1,-1,-1
7,-1,234.93,78.976,63.98,193.94,0.45382,-1,-1,-1
7,-1,403.88,65.98,63.98,193.94,0.40638,-1,-1,-1
7,-1,1444,243.51,59.629,180.89,0.25958,-1,-1,-1
7,-1,1409,513,159,479,0.2443,-1,-1,-1
7,-1,489.73,35.297,41.871,127.61,0.23898,-1,-1,-1
7,-1,785,129,79,239,0.1565,-1,-1,-1
7,-1,1807.7,207.14,59.629,180.89,0.12723,-1,-1,-1
7,-1,296.57,43.224,210.12,632.36,0.018018,-1,-1,-1
7,-1,1488.2,69.944,48.246,146.74,-0.079514,-1,-1,-1
7,-1,507.69,22.112,104.56,315.68,-0.093877,-1,-1,-1
7,-1,43.224,212.12,210.12,632.36,-0.095662,-1,-1,-1
7,-1,699.41,203.17,44.948,136.84,-0.15707,-1,-1,-1
7,-1,195.07,120.43,73.643,222.93,-0.16883,-1,-1,-1
7,-1,1338.6,343.97,170.48,513.45,-0.17534,-1,-1,-1
7,-1,1048.6,148.03,90.896,274.69,-0.17607,-1,-1,-1
7,-1,1403.9,193.33,55.569,168.71,-0.1872,-1,-1,-1
7,-1,1584.4,127.67,104.56,315.68,-0.19651,-1,-1,-1
7,-1,689.79,195.94,63.98,193.94,-0.21667,-1,-1,-1
7,-1,1636,621.5,48.246,146.74,-0.27242,-1,-1,-1
7,-1,1132.8,35.297,170.48,513.45,-0.28179,-1,-1,-1
7,-1,1067,423.72,44.948,136.84,-0.31868,-1,-1,-1
7,-1,196,84.573,138.29,416.86,-0.32535,-1,-1,-1
7,-1,1246.9,897.27,23.623,72.869,-0.34004,-1,-1,-1
7,-1,929.15,83.706,44.948,136.84,-0.35649,-1,-1,-1
7,-1,866.99,215.35,41.871,127.61,-0.39011,-1,-1,-1
7,-1,1393,193,79,239,-0.4624,-1,-1,-1
7,-1,1553.1,255.64,59.629,180.89,-0.49705,-1,-1,-1
8,-1,97,545,79,239,3.4223,-1,-1,-1
8,-1,378.26,395.41,84.742,256.23,2.7879,-1,-1,-1
8,-1,792.96,148.08,55.569,168.71,1.9589,-1,-1,-1
8,-1,1625.5,247.92,63.98,193.94,1.6483,-1,-1,-1
8,-1,534.53,146.51,59.629,180.89,1.6023,-1,-1,-1
8,-1,1729.5,455.86,63.98,193.94,1.5304,-1,-1,-1
8,-1,884.73,117.96,63.98,193.94,1.2381,-1,-1,-1
8,-1,352.65,98.006,59.629,180.89,1.2101,-1,-1,-1
8,-1,498.8,136.76,55.569,168.71,1.1332,-1,-1,-1
8,-1,283.84,125.45,55.569,168.71,0.97695,-1,-1,-1
8,-1,239.86,359.28,73.643,222.93,0.74767,-1,-1,-1
8,-1,1372.9,549.75,84.742,256.23,0.62728,-1,-1,-1
8,-1,222.68,127.67,51.78,157.34,0.57558,-1,-1,-1
8,-1,1043.8,134.38,59.629,180.89,0.49527,-1,-1,-1
8,-1,413.27,85.88,59.629,180.89,0.44972,-1,-1,-1
8,-1,1807.7,207.14,59.629,180.89,0.34121,-1,-1,-1
8,-1,1079.7,208.94,63.98,193.94,0.30324,-1,-1,-1
8,-1,234.93,78.976,63.98,193.94,0.27981,-1,-1,-1
8,-1,489.73,35.297,41.871,127.61,0.2325,-1,-1,-1
8,-1,207.14,389.02,59.629,180.89,0.23078,-1,-1,-1
8,-1,1488.2,69.944,48.246,146.74,0.19221,-1,-1,-1
8,-1,541.17,61.019,41.871,127.61,0.1902,-1,-1,-1
8,-1,316.17,40.397,195.98,589.95,0.14386,-1,-1,-1
8,-1,699.41,203.17,44.948,136.84,0.095464,-1,-1,-1
8,-1,1444,243.51,59.629,180.89,0.041522,-1,-1,-1
8,-1,1434.6,699.41,90.896,274.69,0.022845,-1,-1,-1
8,-1,807.14,135.36,73.643,222.93,-0.0017708,-1,-1,-1
8,-1,1409,513,159,479,-0.059684,-1,-1,-1
8,-1,1345,353,159,479,-0.085092,-1,-1,-1
8,-1,513.16,40.397,97.492,294.47,-0.15323,-1,-1,-1
8,-1,43.224,212.12,210.12,632.36,-0.21674,-1,-1,-1
8,-1,926.82,79.793,48.246,146.74,-0.2283,-1,-1,-1
8,-1,1047.1,155.34,84.742,256.23,-0.23286,-1,-1,-1
8,-1,212.12,338.79,104.56,315.68,-0.25367,-1,-1,-1
8,-1,206.78,86.742,84.742,256.23,-0.29693,-1,-1,-1
8,-1,1636,621.5,48.246,146.74,-0.35118,-1,-1,-1
8,-1,689.79,195.94,63.98,193.94,-0.37073,-1,-1,-1
8,-1,1576.9,138.89,97.492,294.47,-0.39388,-1,-1,-1
8,-1,1361.1,166.41,90.896,274.69,-0.40739,-1,-1,-1
8,-1,1103.8,37.758,182.79,550.38,-0.40773,-1,-1,-1
8,-1,196,84.573,138.29,416.86,-0.41894,-1,-1,-1
8,-1,710.14,1,48.246,146.74,-0.43554,-1,-1,-1
8,-1,1407.6,49.503,241.51,726.54,-0.4995,-1,-1,-1
9,-1,97,545,79,239,3.213,-1,-1,-1
9,-1,378.26,395.41,84.742,256.23,2.6592,-1,-1,-1
9,-1,1625.5,247.92,63.98,193.94,2.4731,-1,-1,-1
9,-1,792.96,148.08,55.569,168.71,2.0973,-1,-1,-1
9,-1,1728.2,460.65,68.644,207.93,2.0529,-1,-1,-1
9,-1,498.8,136.76,55.569,168.71,1.8146,-1,-1,-1
9,-1,533.84,143.96,63.98,193.94,1.7049,-1,-1,-1
9,-1,884.73,117.96,63.98,193.94,1.0728,-1,-1,-1
9,-1,351.89,91.972,63.98,193.94,1.0561,-1,-1,-1
9,-1,1377,561,79,239,0.8873,-1,-1,-1
9,-1,283.84,125.45,55.569,168.71,0.75568,-1,-1,-1
9,-1,239.86,359.28,73.643,222.93,0.74767,-1,-1,-1
9,-1,222.68,127.67,51.78,157.34,0.73334,-1,-1,-1
9,-1,1040.7,130.96,63.98,193.94,0.47791,-1,-1,-1
9,-1,413.27,85.88,59.629,180.89,0.31507,-1,-1,-1
9,-1,1409,513,159,479,0.29848,-1,-1,-1
9,-1,1080.2,207.14,59.629,180.89,0.23818,-1,-1,-1
9,-1,207.14,389.02,59.629,180.89,0.21915,-1,-1,-1
9,-1,1807.7,207.14,59.629,180.89,0.1408,-1,-1,-1
9,-1,699.41,203.17,44.948,136.84,0.13943,-1,-1,-1
9,-1,489.73,35.297,41.871,127.61,0.072089,-1,-1,-1
9,-1,465.47,74.892,51.78,157.34,0.06312,-1,-1,-1
9,-1,316.17,40.397,195.98,589.95,-0.0157,-1,-1,-1
9,-1,234.93,78.976,63.98,193.94,-0.026279,-1,-1,-1
9,-1,1488.2,69.944,48.246,146.74,-0.032211,-1,-1,-1
9,-1,1430.6,234.93,63.98,193.94,-0.06182,-1,-1,-1
9,-1,689.79,195.94,63.98,193.94,-0.11819,-1,-1,-1
9,-1,43.224,212.12,210.12,632.36,-0.12314,-1,-1,-1
9,-1,545,65,39,119,-0.14746,-1,-1,-1
9,-1,1338.6,343.97,170.48,513.45,-0.14944,-1,-1,-1
9,-1,1030.2,111.28,90.896,274.69,-0.15311,-1,-1,-1
9,-1,513.16,40.397,97.492,294.47,-0.16986,-1,-1,-1
9,-1,785,129,79,239,-0.2098,-1,-1,-1
9,-1,713,25,39,119,-0.24794,-1,-1,-1
9,-1,196,84.573,138.29,416.86,-0.26391,-1,-1,-1
9,-1,1185,289,79,239,-0.36275,-1,-1,-1
9,-1,1372.9,849.84,20.435,63.306,-0.40387,-1,-1,-1
9,-1,1103.8,37.758,182.79,550.38,-0.45139,-1,-1,-1
9,-1,1403.9,193.33,55.569,168.71,-0.45316,-1,-1,-1
9,-1,808.87,56.715,138.29,416.86,-0.45881,-1,-1,-1
9,-1,708.26,381.02,51.78,157.34,-0.46548,-1,-1,-1
10,-1,97,545,79,239,3.0903,-1,-1,-1
10,-1,378.26,395.41,84.742,256.23,2.4717,-1,-1,-1
10,-1,789.17,146.51,59.629,180.89,2.1003,-1,-1,-1
10,-1,1729.5,455.86,63.98,193.94,1.9018,-1,-1,-1
10,-1,1625.5,247.92,63.98,193.94,1.8067,-1,-1,-1
10,-1,352.65,98.006,59.629,180.89,1.3184,-1,-1,-1
10,-1,498.8,136.76,55.569,168.71,1.2984,-1,-1,-1
10,-1,884.73,117.96,63.98,193.94,1.1973,-1,-1,-1
10,-1,533.84,143.96,63.98,193.94,1.1552,-1,-1,-1
10,-1,1361,561,79,239,0.77196,-1,-1,-1
10,-1,239.86,359.28,73.643,222.93,0.7167,-1,-1,-1
10,-1,215.96,125.45,55.569,168.71,0.54707,-1,-1,-1
10,-1,1807.4,208.94,63.98,193.94,0.45343,-1,-1,-1
10,-1,283.84,125.45,55.569,168.71,0.43946,-1,-1,-1
10,-1,413.27,85.88,59.629,180.89,0.36313,-1,-1,-1
10,-1,1041.9,136.76,55.569,168.71,0.33302,-1,-1,-1
10,-1,1068.1,207.14,59.629,180.89,0.19595,-1,-1,-1
10,-1,461.78,73.754,59.629,180.89,0.10685,-1,-1,-1
10,-1,1409,513,159,479,0.099577,-1,-1,-1
10,-1,316.17,40.397,195.98,589.95,0.084054,-1,-1,-1
10,-1,789.83,121.04,84.742,256.23,0.038303,-1,-1,-1
10,-1,1431.8,243.51,59.629,180.89,0.036104,-1,-1,-1
10,-1,1029.9,121.04,84.742,256.23,0.011591,-1,-1,-1
10,-1,207.83,394.97,48.246,146.74,-0.035567,-1,-1,-1
10,-1,497,41,39,119,-0.036615,-1,-1,-1
10,-1,210,60.714,148.29,446.86,-0.047112,-1,-1,-1
10,-1,1345,353,159,479,-0.071548,-1,-1,-1
