8,7213,545,570,576,608
0,7214,604,169,621,187
1,7214,570,267,588,293
3,7214,619,335,642,362
5,7214,551,394,576,429
6,7214,435,486,466,525
8,7214,546,563,579,605
7,7214,430,587,462,629
0,7215,604,169,621,187
24,7215,647,256,665,278
1,7215,570,268,588,294
19,7215,670,305,698,351
3,7215,619,335,642,361
5,7215,550,395,576,430
6,7215,435,489,466,528
8,7215,548,562,579,602
7,7215,429,588,461,630
25,7216,589,154,604,177
0,7216,603,169,621,188
24,7216,648,255,666,277
1,7216,570,268,587,294
19,7216,670,306,697,349
3,7216,620,334,641,360
5,7216,550,397,575,432
6,7216,435,491,465,529
8,7216,549,559,580,598
7,7216,428,589,461,632
25,7217,589,155,604,178
0,7217,603,169,620,188
26,7217,700,185,715,204
24,7217,648,255,666,275
1,7217,570,269,587,295
19,7217,671,305,697,347
3,7217,620,332,641,358
5,7217,550,398,574,434
6,7217,434,494,464,529
8,7217,550,556,581,594
7,7217,427,590,460,634
25,7218,589,156,604,178
0,7218,603,170,620,189
26,7218,700,185,715,204
24,7218,649,254,666,274
1,7218,569,270,586,296
19,7218,671,305,697,345
3,7218,621,331,641,357
5,7218,550,399,574,436
6,7218,434,496,463,531
8,7218,551,554,582,591
7,7218,427,591,459,636
25,7219,589,156,604,178
0,7219,603,170,620,189
26,7219,699,184,716,203
24,7219,649,253,667,273
1,7219,569,271,586,298
19,7219,671,303,698,344
3,7219,622,329,641,355
5,7219,549,400,574,437
6,7219,433,497,461,532
8,7219,551,551,583,589
7,7219,426,592,459,638
25,7220,589,156,605,179
0,7220,603,170,619,189
26,7220,699,184,716,203
1,7220,569,272,585,299
19,7220,671,302,698,342
3,7220,622,327,641,354
5,7220,549,400,573,438
6,7220,433,499,460,534
8,7220,552,541,584,589
7,7220,425,594,458,640
25,7221,589,155,605,179
0,7221,603,170,619,189
1,7221,568,273,585,300
19,7221,672,301,699,342
3,7221,623,326,642,353
5,7221,548,401,572,440
6,7221,432,501,459,536
8,7221,553,541,584,586
7,7221,424,596,458,642
25,7222,589,155,605,179
0,7222,602,170,619,189
1,7222,568,274,585,301
19,7222,672,300,699,341
3,7222,623,325,642,351
5,7222,547,402,572,442
6,7222,431,503,459,538
8,7222,553,539,584,582
7,7222,423,598,457,644
25,7223,589,155,605,179
0,7223,602,170,619,190
1,7223,568,275,585,302
3,7223,624,324,643,350
5,7223,547,402,572,442
6,7223,430,505,459,539
8,7223,554,537,584,579
7,7223,422,599,456,646
25,7224,589,156,605,179
0,7224,602,170,619,190
1,7224,567,275,585,303
3,7224,625,323,644,348
5,7224,546,404,572,443
27,7224,478,475,504,503
6,7224,429,506,459,541
8,7224,556,533,588,572
7,7224,420,604,455,650
25,7225,589,156,604,179
1,7225,567,275,585,303
3,7225,625,321,644,347
5,7225,546,404,571,444
27,7225,478,476,504,505
6,7225,427,507,458,543
8,7225,556,530,588,570
7,7225,419,605,454,651
25,7226,589,156,604,179
1,7226,565,279,585,305
3,7226,625,320,644,346
5,7226,546,405,571,446
27,7226,478,477,504,506
6,7226,427,511,456,547
8,7226,557,528,589,568
7,7226,418,607,454,653
25,7227,588,156,604,178
1,7227,565,279,584,305
19,7227,673,293,698,334
3,7227,625,319,645,345
5,7227,545,405,570,447
27,7227,479,477,503,508
6,7227,426,512,455,548
8,7227,559,523,590,565
7,7227,417,608,454,654
25,7228,588,155,604,179
1,7228,564,280,583,306
19,7228,673,292,699,332
3,7228,625,318,646,344
5,7228,545,405,571,449
27,7228,478,478,503,510
6,7228,426,513,454,550
8,7228,560,520,591,562
7,7228,417,611,453,655
25,7229,588,155,604,179
1,7229,564,281,583,307
3,7229,625,315,646,343
5,7229,544,410,570,454
29,7229,633,457,653,482
6,7229,426,515,453,552
8,7229,562,517,592,559
30,7229,492,531,525,583
7,7229,416,613,453,657
25,7230,588,155,604,178
1,7230,563,282,582,308
3,7230,625,315,646,342
5,7230,543,413,569,455
29,7230,633,457,653,481
6,7230,425,517,452,554
8,7230,563,514,592,556
30,7230,492,531,525,584
7,7230,415,615,453,659
25,7231,588,155,604,178
1,7231,563,282,582,309
3,7231,626,314,647,341
5,7231,542,415,569,456
6,7231,425,519,451,557
8,7231,564,512,593,552
30,7231,492,533,525,585
7,7231,413,618,450,664
25,7232,589,155,603,177
32,7232,634,185,651,202
1,7232,563,283,581,310
3,7232,627,312,647,340
5,7232,542,417,568,457
6,7232,423,522,450,559
8,7232,564,510,594,549
30,7232,491,535,525,587
7,7232,412,619,449,666
25,7233,589,154,603,177
32,7233,635,186,651,203
1,7233,562,283,581,311
3,7233,627,310,648,338
5,7233,541,418,567,459
6,7233,422,523,450,562
8,7233,564,508,594,548
30,7233,491,537,525,588
7,7233,411,620,449,667
25,7234,589,154,603,177
32,7234,635,187,651,204
1,7234,562,284,580,312
3,7234,627,309,648,336
5,7234,541,419,567,461
8,7234,566,504,595,544
6,7234,421,525,449,564
30,7234,489,539,525,589
7,7234,411,623,447,673
25,7235,589,154,603,177
32,7235,634,187,651,205
1,7235,562,285,580,313
3,7235,628,308,649,334
5,7235,540,420,567,462
27,7235,474,487,499,519
8,7235,567,503,595,541
6,7235,421,525,449,565
30,7235,489,545,523,595
7,7235,410,625,446,674
25,7236,589,153,604,176
1,7236,560,287,580,313
3,7236,628,307,649,333
5,7236,539,421,567,464
27,7236,473,488,499,520
8,7236,568,501,596,539
6,7236,418,529,449,567
7,7236,409,627,445,676
30,7236,484,541,528,599
25,7237,589,153,604,175
32,7237,633,188,650,207
1,7237,560,288,580,314
33,7237,673,282,701,324
3,7237,629,306,650,332
5,7237,538,422,568,465
27,7237,471,492,499,524
8,7237,569,499,597,536
6,7237,416,531,447,570
7,7237,408,630,445,678
30,7237,483,543,529,599
25,7238,594,170,612,191
32,7238,633,188,649,207
1,7238,559,289,579,315
33,7238,674,282,701,322
3,7238,629,305,650,330
5,7238,537,423,568,467
8,7238,569,496,597,532
6,7238,416,532,447,572
7,7238,407,633,444,679
30,7238,482,545,528,601
25,7239,594,170,611,191
32,7239,633,189,649,208
1,7239,559,290,579,316
3,7239,630,304,650,329
5,7239,536,424,568,468
34,7239,637,437,657,463
8,7239,569,494,598,528
6,7239,416,533,446,575
7,7239,406,635,443,682
30,7239,481,548,527,603
25,7240,593,170,611,192
32,7240,633,189,648,209
1,7240,559,291,578,317
3,7240,630,303,651,327
5,7240,536,427,563,467
34,7240,639,432,656,461
8,7240,570,492,598,526
6,7240,415,536,446,578
7,7240,405,636,442,684
30,7240,480,550,525,606
25,7241,593,171,611,192
32,7241,632,190,648,210
1,7241,558,293,577,319
3,7241,631,302,652,326
34,7241,639,432,656,459
5,7241,536,433,563,468
8,7241,572,487,599,523
6,7241,414,538,444,580
7,7241,404,638,441,686
30,7241,479,552,524,607
25,7242,593,171,610,192
32,7242,632,190,648,211
1,7242,557,294,577,321
3,7242,631,301,652,324
5,7242,536,433,563,469
8,7242,573,486,599,522
6,7242,413,540,443,582
7,7242,401,641,441,692
30,7242,479,553,523,609
25,7243,592,172,610,193
32,7243,632,192,647,212
1,7243,557,295,577,323
3,7243,632,301,653,324
5,7243,536,434,562,470
8,7243,574,484,599,519
6,7243,411,542,443,584
7,7243,400,643,440,693
30,7243,478,554,523,611
25,7244,592,172,610,193
32,7244,631,193,646,212
1,7244,556,295,577,323
3,7244,632,300,653,323
5,7244,535,436,561,471
8,7244,575,482,599,516
6,7244,410,544,442,585
7,7244,400,645,439,694
30,7244,473,561,521,617
25,7245,592,173,609,193
35,7245,659,226,674,246
1,7245,556,295,577,324
3,7245,632,295,653,323
34,7245,642,424,661,453
5,7245,534,437,561,472
8,7245,575,481,600,512
6,7245,409,547,440,589
7,7245,399,647,438,696
30,7245,472,562,519,619
36,7246,591,173,609,193
35,7246,659,225,675,245
3,7246,633,295,654,323
1,7246,554,299,575,324
5,7246,534,438,560,473
8,7246,576,479,601,509
37,7246,466,501,493,537
6,7246,408,548,439,590
7,7246,398,649,437,698
30,7246,472,563,518,620
25,7247,591,173,609,193
35,7247,659,224,675,244
3,7247,634,295,654,321
1,7247,554,300,575,325
34,7247,643,422,662,448
5,7247,533,439,560,474
8,7247,575,476,603,506
37,7247,466,502,493,539
6,7247,408,550,439,592
7,7247,398,652,437,700
30,7247,472,564,516,622
25,7248,591,173,609,194
35,7248,660,223,675,243
3,7248,635,294,654,320
1,7248,555,300,575,326
34,7248,644,420,662,446
5,7248,533,440,559,475
8,7248,575,474,604,505
37,7248,465,504,493,540
6,7248,408,552,438,594
30,7248,473,566,516,625
7,7248,396,653,438,707
25,7249,590,173,609,193
35,7249,660,223,675,242
3,7249,635,292,654,319
1,7249,554,301,574,327
34,7249,644,418,663,444
5,7249,532,442,558,477
8,7249,578,468,605,503
37,7249,465,505,492,541
6,7249,407,554,437,596
30,7249,472,569,515,628
7,7249,394,654,438,709
25,7250,590,173,608,193
3,7250,635,291,654,317
1,7250,553,302,573,328
34,7250,644,417,664,443
5,7250,532,444,558,478
8,7250,579,467,605,499
37,7250,464,506,492,542
6,7250,406,556,436,598
30,7250,470,571,510,631
7,7250,392,656,438,709
25,7251,589,173,608,194
3,7251,636,289,654,316
1,7251,553,303,573,329
34,7251,646,415,664,439
8,7251,580,464,605,497
37,7251,461,509,491,548
6,7251,406,559,436,600
30,7251,471,577,509,628
7,7251,393,661,436,712
40,7252,589,174,608,194
35,7252,658,217,675,239
3,7252,637,288,655,315
1,7252,553,304,572,330
34,7252,646,414,664,437
37,7252,459,510,490,548
6,7252,404,561,435,602
30,7252,469,575,509,632
25,7253,588,174,607,195
35,7253,659,216,675,237
42,7253,680,262,708,308
3,7253,637,287,656,313
1,7253,553,305,572,331
37,7253,459,511,489,549
6,7253,403,562,434,604
30,7253,469,578,509,638
25,7254,587,174,607,195
35,7254,659,214,675,236
42,7254,680,262,709,307
3,7254,637,285,656,311
1,7254,552,306,571,332
37,7254,459,513,488,551
6,7254,402,563,433,605
30,7254,468,578,508,638
43,7255,586,175,606,196
35,7255,659,213,676,235
42,7255,680,261,709,305
3,7255,638,284,656,310
1,7255,551,307,571,333
34,7255,647,409,665,432
37,7255,459,513,488,552
6,7255,399,565,433,610
44,7255,560,684,590,719
30,7255,467,580,507,639
45,7256,612,148,629,169
43,7256,586,175,606,196
35,7256,625,202,643,225
46,7256,659,212,676,234
3,7256,638,283,656,309
1,7256,551,309,570,334
34,7256,648,407,665,431
37,7256,457,518,485,554
6,7256,398,567,433,611
44,7256,560,680,591,719
30,7256,466,582,506,642
45,7257,613,149,629,169
25,7257,585,174,606,196
35,7257,625,203,643,225
46,7257,659,212,676,233
42,7257,681,259,710,302
3,7257,638,282,657,307
1,7257,550,310,569,335
34,7257,648,405,666,429
5,7257,527,453,553,492
37,7257,456,519,486,556
6,7257,397,570,432,612
44,7257,561,677,592,717
30,7257,465,585,506,643
45,7258,613,149,629,169
25,7258,585,174,605,195
35,7258,624,203,643,226
42,7258,682,258,710,301
3,7258,637,281,657,306
1,7258,550,310,569,337
34,7258,648,403,666,426
5,7258,526,455,552,493
37,7258,456,521,485,557
44,7258,562,673,593,715
30,7258,464,588,505,645
47,7259,613,149,629,169
45,7259,635,149,651,168
48,7259,584,175,605,195
35,7259,624,204,642,227
42,7259,682,259,710,299
3,7259,637,280,658,305
1,7259,550,311,569,338
34,7259,648,402,667,424
5,7259,524,457,551,495
37,7259,456,522,485,558
44,7259,563,669,594,711
30,7259,463,590,504,648
45,7260,613,150,629,170
49,7260,635,149,651,169
25,7260,584,175,604,195
35,7260,624,204,642,229
42,7260,683,258,711,298
3,7260,637,279,658,305
1,7260,549,313,568,339
34,7260,648,400,668,423
5,7260,524,459,550,497
37,7260,456,524,485,559
44,7260,564,666,595,709
30,7260,462,593,503,651
45,7261,612,150,628,170
49,7261,635,150,651,170
25,7261,584,174,604,195
35,7261,623,205,641,230
3,7261,637,275,660,305
42,7261,683,257,711,296
1,7261,549,314,568,341
34,7261,648,398,668,422
5,7261,524,461,550,499
37,7261,456,525,485,561
44,7261,566,661,596,702
30,7261,461,595,503,652
45,7262,612,150,628,171
25,7262,584,174,603,194
3,7262,639,275,661,303
42,7262,683,256,712,294
1,7262,548,315,567,342
5,7262,524,462,550,501
37,7262,455,525,485,560
44,7262,567,659,597,699
30,7262,460,600,503,658
25,7263,584,173,603,193
35,7263,623,208,641,232
3,7263,639,275,661,302
42,7263,683,255,711,292
1,7263,548,315,567,342
34,7263,650,394,667,419
5,7263,523,463,549,503
37,7263,455,525,485,562
44,7263,568,656,597,696
30,7263,459,602,502,661
25,7264,584,173,603,193
35,7264,622,209,641,233
3,7264,640,274,660,300
1,7264,547,319,567,345
5,7264,522,463,549,507
37,7264,454,529,482,568
44,7264,568,654,598,692
30,7264,458,604,500,665
25,7265,583,172,603,193
35,7265,622,211,640,233
50,7265,663,206,679,227
3,7265,641,273,660,299
1,7265,546,320,567,345
5,7265,520,470,548,509
37,7265,453,530,482,570
44,7265,569,651,598,689
30,7265,457,607,499,667
25,7266,583,173,602,193
35,7266,622,211,640,234
50,7266,663,206,680,226
3,7266,641,271,660,297
1,7266,546,321,566,346
5,7266,519,471,547,510
37,7266,453,532,480,570
44,7266,570,648,598,686
30,7266,456,610,498,670
25,7267,583,173,602,193
35,7267,622,212,640,234
50,7267,663,206,680,225
3,7267,642,270,660,297
1,7267,545,322,566,348
5,7267,518,471,547,512
37,7267,452,534,479,571
44,7267,572,641,601,680
30,7267,455,612,498,672
25,7268,583,173,602,192
35,7268,622,213,640,235
50,7268,663,205,680,224
3,7268,642,268,660,296
1,7268,545,323,565,349
5,7268,518,472,547,513
37,7268,452,536,478,572
44,7268,574,639,601,677
30,7268,454,613,497,674
25,7269,583,172,602,192
35,7269,622,214,640,236
50,7269,663,205,680,223
3,7269,643,267,660,295
1,7269,544,323,564,351
5,7269,518,472,547,515
37,7269,451,538,477,573
44,7269,574,635,602,673
30,7269,453,616,496,678
25,7270,583,171,602,191
35,7270,622,215,640,237
50,7270,663,205,680,222
3,7270,643,266,660,293
1,7270,544,323,563,352
34,7270,653,383,671,405
5,7270,518,474,547,516
37,7270,451,539,477,576
44,7270,574,632,603,670
30,7270,452,616,496,680
25,7271,583,170,602,191
35,7271,621,216,641,237
3,7271,643,265,661,292
1,7271,543,323,563,353
34,7271,653,382,672,404
5,7271,515,476,544,521
37,7271,450,541,476,578
44,7271,574,629,603,667
30,7271,452,618,495,683
25,7272,583,169,602,191
35,7272,621,216,640,238
3,7272,644,265,661,290
1,7272,542,324,563,354
34,7272,654,380,672,402
5,7272,515,478,543,522
37,7272,449,542,476,580
44,7272,576,623,607,662
30,7272,451,621,495,686
25,7273,575,174,596,200
35,7273,621,217,641,240
3,7273,644,265,662,289
1,7273,542,324,562,355
5,7273,514,480,542,524
37,7273,449,543,476,581
44,7273,576,621,607,660
30,7273,449,623,493,690
25,7274,574,175,597,200
35,7274,620,218,641,241
3,7274,645,264,663,287
1,7274,542,325,562,356
5,7274,514,482,542,525
37,7274,449,544,475,582
44,7274,577,617,607,657
30,7274,448,626,492,692
25,7275,574,176,597,200
35,7275,620,218,641,242
3,7275,646,263,663,286
1,7275,542,326,562,357
5,7275,513,482,541,527
37,7275,445,551,472,586
44,7275,577,612,608,654
30,7275,448,628,491,694
25,7276,588,155,604,179
52,7276,575,176,598,200
35,7276,619,221,639,243
3,7276,647,262,664,285
1,7276,538,328,562,360
5,7276,511,482,540,529
37,7276,444,552,472,587
44,7276,578,610,609,651
30,7276,446,630,490,695
25,7277,588,156,604,179
52,7277,575,176,597,200
35,7277,619,222,639,243
3,7277,647,262,665,284
1,7277,538,330,561,361
37,7277,444,552,472,589
44,7277,579,608,609,648
30,7277,445,632,489,695
25,7278,588,156,604,178
52,7278,584,168,602,188
53,7278,577,184,597,202
35,7278,620,222,638,244
3,7278,647,261,665,283
1,7278,538,331,561,362
37,7278,444,552,472,591
44,7278,581,602,610,643
30,7278,445,634,489,701
25,7279,588,156,604,178
52,7279,584,167,602,188
53,7279,576,184,596,202
35,7279,620,223,638,244
3,7279,647,260,665,283
1,7279,538,332,560,363
37,7279,444,554,472,593
44,7279,582,600,611,640
30,7279,444,636,488,703
25,7280,619,133,634,154
52,7280,589,155,604,178
55,7280,576,184,596,202
35,7280,620,223,638,245
3,7280,647,257,666,282
1,7280,537,332,560,364
56,7280,601,400,623,429
37,7280,443,555,472,595
44,7280,583,596,611,637
30,7280,444,640,487,704
25,7281,619,134,634,154
52,7281,588,155,605,178
57,7281,575,185,596,202
35,7281,620,224,637,246
3,7281,647,257,666,281
1,7281,536,336,559,366
56,7281,602,399,624,426
37,7281,442,557,472,596
44,7281,584,593,612,634
30,7281,443,644,485,706
25,7282,619,134,634,155
52,7282,588,155,605,178
58,7282,575,185,595,202
35,7282,619,225,637,247
3,7282,648,257,666,279
1,7282,536,338,558,366
56,7282,603,397,625,425
37,7282,441,558,471,598
44,7282,584,591,613,630
30,7282,441,647,484,709
52,7283,588,155,605,178
58,7283,575,184,595,202
35,7283,619,225,637,248
3,7283,648,256,666,278
1,7283,536,339,558,367
59,7283,659,362,675,383
56,7283,604,396,625,425
37,7283,440,560,470,600
30,7283,440,650,482,711
52,7284,588,155,605,178
60,7284,574,184,595,202
35,7284,619,226,637,249
3,7284,648,255,666,277
1,7284,535,340,557,369
59,7284,659,361,676,382
56,7284,605,391,625,423
37,7284,440,562,469,601
44,7284,589,583,615,622
30,7284,438,651,482,712
52,7285,588,155,605,178
60,7285,573,184,595,202
35,7285,619,227,637,250
3,7285,648,254,667,276
1,7285,535,341,556,370
59,7285,659,360,676,382
56,7285,605,390,625,421
37,7285,437,564,467,606
44,7285,589,582,615,619
30,7285,437,653,481,712
52,7286,617,135,634,157
62,7286,588,155,605,178
60,7286,573,185,594,202
35,7286,619,227,637,251
63,7286,687,228,714,271
3,7286,649,252,668,275
1,7286,534,343,556,372
56,7286,606,389,625,419
37,7286,436,564,467,606
44,7286,589,579,615,616
30,7286,438,658,482,717
52,7287,617,135,634,157
62,7287,588,155,605,178
64,7287,572,185,594,202
35,7287,619,228,636,253
63,7287,688,229,714,270
3,7287,649,251,669,274
1,7287,534,343,555,373
37,7287,436,567,467,609
44,7287,589,577,616,613
30,7287,437,659,481,716
52,7288,617,135,634,157
62,7288,588,155,605,178
60,7288,571,185,594,202
63,7288,688,229,714,269
3,7288,649,250,669,273
1,7288,533,344,554,375
37,7288,435,568,466,610
44,7288,589,574,617,609
30,7288,436,661,480,716
52,7289,616,135,633,158
62,7289,588,155,606,178
60,7289,571,186,593,202
63,7289,688,228,714,269
3,7289,650,249,669,272
1,7289,533,345,554,376
37,7289,435,570,465,612
44,7289,590,571,617,606
30,7289,435,663,479,717
65,7290,570,186,593,202
3,7290,650,248,669,271
1,7290,532,346,553,378
44,7290,592,566,620,602
37,7290,435,572,464,614
30,7290,435,668,478,717
65,7291,570,186,592,202
66,7291,533,245,553,276
3,7291,651,246,669,269
1,7291,531,347,553,379
44,7291,593,565,620,600
37,7291,434,573,463,615
30,7291,434,670,477,718
65,7292,571,186,592,202
35,7292,615,235,633,258
66,7292,533,245,553,276
3,7292,651,245,669,268
1,7292,530,349,553,380
56,7292,609,379,629,406
44,7292,594,562,620,597
37,7292,434,575,462,617
30,7292,434,671,477,719
65,7293,571,186,591,202
35,7293,615,236,633,258
66,7293,533,246,553,276
3,7293,652,244,669,267
1,7293,530,350,552,382
44,7293,594,559,621,594
37,7293,433,578,462,619
30,7293,434,673,476,719
65,7294,570,186,591,202
35,7294,615,237,632,260
66,7294,533,246,553,276
3,7294,652,244,669,266
68,7294,516,281,540,310
1,7294,529,352,552,383
56,7294,610,372,629,403
69,7294,685,409,722,450
44,7294,595,557,621,591
37,7294,432,580,462,621
30,7294,423,680,480,719
65,7295,569,186,590,202
35,7295,614,238,632,261
66,7295,533,246,553,276
3,7295,652,243,669,265
68,7295,516,281,540,310
1,7295,528,352,552,384
56,7295,610,371,629,401
69,7295,685,409,722,450
44,7295,596,554,621,588
37,7295,431,582,461,623
65,7296,568,186,590,202
66,7296,533,246,553,276
35,7296,614,241,632,263
3,7296,652,243,669,264
68,7296,516,281,540,310
1,7296,528,353,551,384
69,7296,685,409,722,450
44,7296,596,551,622,587
37,7296,430,582,461,624
65,7297,567,185,589,202
66,7297,533,246,553,276
35,7297,613,242,631,263
3,7297,653,242,670,263
68,7297,516,281,540,310
1,7297,527,356,550,386
69,7297,685,409,723,450
37,7297,427,587,460,627
72,7298,566,185,588,203
66,7298,533,246,553,275
35,7298,612,243,631,263
3,7298,654,242,670,263
68,7298,516,281,540,310
1,7298,527,357,549,387
44,7298,598,544,624,580
37,7298,427,587,459,629
65,7299,566,185,588,203
3,7299,654,237,671,261
66,7299,533,246,553,276
35,7299,612,243,631,264
68,7299,516,281,540,309
1,7299,527,358,548,388
56,7299,613,365,632,391
44,7299,598,541,624,577
37,7299,427,587,459,631
65,7300,565,185,587,203
3,7300,655,237,671,261
66,7300,533,246,553,276
35,7300,612,244,630,265
68,7300,516,281,540,309
1,7300,527,359,548,389
56,7300,613,364,633,389
73,7300,492,533,524,586
44,7300,600,538,624,574
37,7300,426,589,459,632
65,7301,565,185,587,203
3,7301,655,237,672,260
66,7301,533,246,553,276
35,7301,612,245,630,266
68,7301,516,281,540,309
1,7301,526,360,547,391
56,7301,614,362,634,387
73,7301,492,534,523,588
37,7301,426,591,458,634
65,7302,565,185,586,203
3,7302,656,236,672,259
66,7302,533,246,553,276
35,7302,611,245,629,267
68,7302,516,281,540,309
1,7302,526,362,546,392
56,7302,614,361,635,385
73,7302,492,534,523,589
37,7302,425,592,458,636
75,7303,565,185,585,203
3,7303,656,235,673,258
66,7303,534,246,553,276
35,7303,611,246,629,269
68,7303,516,281,540,309
1,7303,525,363,546,394
56,7303,614,359,635,384
73,7303,491,535,523,591
37,7303,425,594,457,638
75,7304,564,185,585,203
76,7304,618,185,635,204
3,7304,656,234,673,256
66,7304,534,246,553,276
35,7304,610,247,628,270
68,7304,516,281,540,309
1,7304,524,364,545,396
56,7304,614,358,636,383
73,7304,490,536,522,591
37,7304,423,595,457,639
65,7305,564,185,584,203
76,7305,618,185,635,205
3,7305,656,233,673,255
66,7305,533,246,553,276
35,7305,610,248,628,271
68,7305,516,281,540,309
56,7305,616,354,636,382
1,7305,523,365,545,398
73,7305,489,538,522,591
37,7305,423,597,456,641
77,7306,563,185,584,203
76,7306,618,186,635,205
3,7306,656,232,674,254
66,7306,533,246,553,276
35,7306,610,248,627,272
68,7306,516,281,540,309
56,7306,617,353,637,380
1,7306,522,366,544,399
73,7306,487,544,522,594
37,7306,421,599,455,643
77,7307,562,185,584,203
76,7307,618,186,635,205
78,7307,691,210,717,250
3,7307,656,231,674,253
66,7307,533,246,553,276
35,7307,610,249,626,273
68,7307,516,281,540,309
56,7307,618,351,637,379
1,7307,521,367,544,401
73,7307,486,546,522,596
37,7307,421,601,455,644
77,7308,562,185,584,203
76,7308,617,187,634,206
78,7308,692,210,717,250
3,7308,656,230,674,252
66,7308,533,246,553,276
68,7308,516,281,540,309
56,7308,618,349,638,377
1,7308,521,369,544,403
73,7308,486,548,521,598
37,7308,417,606,453,648
77,7309,561,185,584,203
76,7309,617,187,634,206
78,7309,692,210,717,249
3,7309,656,230,675,251
66,7309,533,246,553,276
68,7309,517,282,540,309
56,7309,618,348,638,376
1,7309,518,370,542,404
73,7309,485,550,520,600
37,7309,417,607,453,649
65,7310,562,185,583,203
76,7310,618,188,633,207
78,7310,693,209,718,249
3,7310,657,229,675,250
66,7310,533,246,553,275
68,7310,517,282,540,309
56,7310,619,346,638,374
1,7310,518,370,542,405
73,7310,484,553,519,602
37,7310,416,608,453,651
65,7311,562,185,582,203
76,7311,618,189,633,208
3,7311,657,227,675,249
66,7311,533,246,553,275
68,7311,517,282,540,309
56,7311,619,345,638,372
1,7311,516,375,543,406
73,7311,483,555,517,604
37,7311,416,610,452,652
3,7312,658,226,676,248
66,7312,533,246,553,275
68,7312,517,282,540,309
56,7312,621,342,641,368
1,7312,516,376,542,407
81,7312,608,506,633,541
73,7312,481,558,516,605
37,7312,415,614,448,657
3,7313,658,225,676,247
66,7313,533,246,553,275
68,7313,517,282,539,308
56,7313,621,341,641,366
1,7313,516,376,541,408
81,7313,609,504,633,539
73,7313,480,560,516,605
37,7313,414,615,448,659
3,7314,659,224,676,246
66,7314,533,246,553,275
68,7314,517,282,539,308
56,7314,622,340,642,364
1,7314,516,378,540,409
81,7314,610,503,633,536
73,7314,476,567,512,613
37,7314,414,616,448,661
76,7315,616,192,632,212
